user_id,register_date,country,channel,device,age_group,gender
U02556,2023-11-20,印尼,自然搜索,iOS,35-44,男
U02557,2023-02-01,越南,内容营销,Android,35-44,男
U02558,2024-11-12,泰国,付费广告,Android,18-24,女
U02559,2023-07-19,印尼,内容营销,Android,35-44,女
U02560,2023-05-26,菲律宾,自然搜索,Android,18-24,女
U02561,2023-12-14,印尼,内容营销,Android,25-34,女
U02562,2023-07-08,泰国,自然搜索,iOS,25-34,女
U02563,2024-02-12,泰国,自然搜索,iOS,35-44,女
U02564,2023-09-10,越南,自然搜索,iOS,25-34,女
U02565,2023-10-01,越南,社交媒体,Android,35-44,男
U02566,2024-10-06,泰国,内容营销,Android,35-44,男
U02567,2024-02-23,越南,付费广告,Android,25-34,女
U02568,2023-09-23,菲律宾,内容营销,Android,25-34,女
U02569,2024-11-27,马来西亚,社交媒体,Android,35-44,女
U02570,2023-12-19,越南,社交媒体,iOS,18-24,女
U02571,2024-08-22,马来西亚,KOL推荐,iOS,35-44,男
U02572,2024-11-28,越南,付费广告,iOS,35-44,女
U02573,2023-12-25,印尼,付费广告,Android,18-24,女
U02574,2024-01-26,泰国,内容营销,iOS,45+,女
U02575,2023-03-11,印尼,内容营销,Android,18-24,女
U02576,2023-02-18,马来西亚,内容营销,Android,45+,女
U02577,2024-06-25,印尼,内容营销,Android,25-34,男
U02578,2024-12-25,越南,自然搜索,iOS,35-44,男
U02579,2023-09-01,印尼,KOL推荐,iOS,25-34,女
U02580,2024-04-25,泰国,付费广告,iOS,35-44,女
U02581,2023-01-21,菲律宾,内容营销,Android,18-24,男
U02582,2024-08-24,印尼,付费广告,iOS,18-24,女
U02583,2023-05-28,越南,社交媒体,Android,18-24,女
U02584,2024-05-08,印尼,付费广告,Android,35-44,男
U02585,2023-06-01,印尼,付费广告,iOS,18-24,男
U02586,2024-01-18,泰国,自然搜索,Android,35-44,男
U02587,2023-04-15,印尼,内容营销,Android,35-44,男
U02588,2024-02-16,泰国,KOL推荐,Android,45+,男
U02589,2023-05-01,印尼,自然搜索,iOS,18-24,男
U02590,2024-11-04,菲律宾,KOL推荐,iOS,35-44,男
U02591,2024-05-28,菲律宾,社交媒体,iOS,18-24,女
U02592,2023-06-25,印尼,付费广告,iOS,35-44,女
U02593,2023-04-07,印尼,付费广告,Android,35-44,女
U02594,2023-01-10,泰国,内容营销,Android,18-24,女
U02595,2024-01-09,菲律宾,社交媒体,Android,18-24,女
U02596,2024-02-01,越南,付费广告,iOS,25-34,女
U02597,2023-09-06,印尼,社交媒体,iOS,25-34,女
U02598,2023-10-11,越南,自然搜索,Android,45+,男
U02599,2023-07-20,泰国,付费广告,iOS,25-34,女
U02600,2024-10-12,印尼,自然搜索,iOS,45+,女
U02601,2024-10-12,泰国,自然搜索,Android,25-34,男
U02602,2024-02-10,印尼,社交媒体,iOS,45+,男
U02603,2024-04-22,越南,内容营销,Android,35-44,女
U02604,2023-04-23,泰国,付费广告,iOS,35-44,男
U02605,2024-02-02,印尼,自然搜索,Android,18-24,男
U02606,2023-02-11,泰国,社交媒体,Android,25-34,女
U02607,2023-11-06,越南,内容营销,iOS,18-24,女
U02608,2023-03-23,印尼,社交媒体,Android,18-24,女
U02609,2023-09-28,泰国,内容营销,Android,25-34,女
U02610,2023-03-01,菲律宾,付费广告,Android,35-44,女
U02611,2023-02-15,泰国,KOL推荐,iOS,18-24,男
U02612,2023-11-08,泰国,自然搜索,Android,25-34,女
U02613,2024-04-23,印尼,付费广告,iOS,25-34,男
U02614,2024-05-03,越南,付费广告,Android,18-24,女
U02615,2023-08-07,泰国,付费广告,Android,25-34,男
U02616,2024-09-03,越南,内容营销,Android,35-44,女
U02617,2023-07-05,越南,内容营销,Android,18-24,男
U02618,2023-01-05,菲律宾,自然搜索,iOS,35-44,女
U02619,2023-03-18,越南,自然搜索,iOS,25-34,女
U02620,2024-07-10,菲律宾,付费广告,Android,35-44,男
U02621,2023-04-13,菲律宾,付费广告,Android,18-24,女
U02622,2023-01-04,越南,社交媒体,iOS,35-44,女
U02623,2023-09-17,马来西亚,内容营销,Android,18-24,女
U02624,2023-11-07,越南,内容营销,Android,25-34,女
U02625,2024-12-25,马来西亚,社交媒体,Android,18-24,男
U02626,2023-07-13,泰国,KOL推荐,iOS,35-44,男
U02627,2024-07-17,印尼,付费广告,iOS,35-44,女
U02628,2024-06-26,印尼,自然搜索,Android,18-24,男
U02629,2024-01-17,越南,付费广告,Android,18-24,男
U02630,2024-06-25,印尼,社交媒体,Android,18-24,男
U02631,2024-09-20,印尼,社交媒体,iOS,18-24,女
U02632,2023-02-19,泰国,自然搜索,Android,25-34,女
U02633,2024-03-09,泰国,付费广告,Android,35-44,女
U02634,2024-02-19,印尼,付费广告,iOS,45+,女
U02635,2023-08-12,印尼,内容营销,Android,45+,女
U02636,2024-05-12,马来西亚,付费广告,Android,35-44,男
U02637,2024-03-05,菲律宾,KOL推荐,Android,18-24,女
U02638,2023-02-20,马来西亚,KOL推荐,Android,25-34,男
U02639,2024-06-03,印尼,付费广告,Android,25-34,女
U02640,2023-05-02,越南,社交媒体,Android,25-34,女
U02641,2023-09-24,泰国,内容营销,Android,25-34,女
U02642,2023-05-27,菲律宾,付费广告,Android,45+,女
U02643,2024-05-21,印尼,内容营销,iOS,35-44,女
U02644,2024-08-15,泰国,自然搜索,Android,18-24,女
U02645,2024-01-09,越南,自然搜索,Android,18-24,男
U02646,2023-02-23,马来西亚,内容营销,iOS,35-44,女
U02647,2023-02-11,印尼,KOL推荐,Android,35-44,男
U02648,2023-03-03,越南,内容营销,iOS,18-24,女
U02649,2023-10-24,越南,社交媒体,Android,35-44,男
U02650,2023-02-01,泰国,内容营销,iOS,35-44,男
U02651,2023-06-06,越南,KOL推荐,iOS,25-34,女
U02652,2023-11-16,越南,KOL推荐,Android,18-24,男
U02653,2023-01-05,泰国,社交媒体,Android,35-44,男
U02654,2023-10-21,菲律宾,付费广告,Android,35-44,女
U02655,2024-11-06,越南,内容营销,Android,18-24,女
U02656,2023-11-26,菲律宾,付费广告,Android,35-44,男
U02657,2024-04-20,菲律宾,付费广告,Android,35-44,女
U02658,2024-01-12,泰国,付费广告,Android,35-44,女
U02659,2024-06-26,印尼,社交媒体,Android,18-24,女
U02660,2024-01-05,印尼,付费广告,iOS,45+,女
U02661,2024-01-25,菲律宾,自然搜索,Android,18-24,男
U02662,2024-01-19,泰国,内容营销,iOS,25-34,男
U02663,2024-07-13,印尼,付费广告,Android,35-44,男
U02664,2023-11-16,印尼,社交媒体,iOS,25-34,男
U02665,2024-11-14,越南,自然搜索,Android,25-34,男
U02666,2023-10-02,泰国,自然搜索,Android,35-44,男
U02667,2023-08-23,印尼,自然搜索,Android,25-34,女
U02668,2023-08-26,印尼,社交媒体,Android,25-34,女
U02669,2024-10-21,越南,自然搜索,Android,18-24,女
U02670,2024-08-14,印尼,内容营销,iOS,18-24,男
U02671,2024-12-14,越南,自然搜索,Android,18-24,男
U02672,2024-06-15,印尼,自然搜索,Android,45+,女
U02673,2024-10-28,泰国,自然搜索,Android,35-44,男
U02674,2024-04-14,菲律宾,自然搜索,iOS,45+,女
U02675,2023-10-22,越南,KOL推荐,Android,18-24,女
U02676,2024-09-02,越南,内容营销,Android,35-44,女
U02677,2023-05-03,泰国,社交媒体,Android,18-24,男
U02678,2024-11-07,泰国,自然搜索,Android,35-44,男
U02679,2024-12-27,印尼,付费广告,Android,25-34,男
U02680,2023-12-10,越南,付费广告,iOS,18-24,男
U02681,2023-11-25,菲律宾,内容营销,Android,25-34,男
U02682,2024-05-04,泰国,自然搜索,Android,18-24,女
U02683,2023-06-07,越南,社交媒体,iOS,35-44,男
U02684,2023-05-06,越南,付费广告,iOS,35-44,女
U02685,2024-05-14,泰国,付费广告,iOS,35-44,男
U02686,2023-11-05,泰国,付费广告,Android,45+,男
U02687,2023-02-14,越南,自然搜索,iOS,25-34,男
U02688,2024-04-02,印尼,KOL推荐,Android,25-34,男
U02689,2024-05-26,越南,自然搜索,iOS,35-44,男
U02690,2024-04-09,印尼,社交媒体,Android,25-34,男
U02691,2024-08-20,印尼,自然搜索,Android,18-24,男
U02692,2023-09-05,泰国,内容营销,Android,35-44,男
U02693,2023-04-07,越南,自然搜索,Android,18-24,女
U02694,2023-05-24,马来西亚,内容营销,Android,18-24,女
U02695,2023-03-08,印尼,KOL推荐,iOS,18-24,男
U02696,2024-04-27,印尼,内容营销,Android,18-24,男
U02697,2023-06-09,越南,付费广告,iOS,18-24,女
U02698,2024-10-20,菲律宾,社交媒体,iOS,18-24,女
U02699,2024-06-11,菲律宾,付费广告,Android,25-34,女
U02700,2024-07-07,印尼,自然搜索,iOS,18-24,男
U02701,2023-10-05,马来西亚,付费广告,Android,18-24,男
U02702,2023-07-23,泰国,自然搜索,iOS,35-44,女
U02703,2023-06-18,泰国,内容营销,Android,18-24,女
U02704,2024-09-15,菲律宾,自然搜索,iOS,18-24,男
U02705,2023-10-06,菲律宾,社交媒体,iOS,25-34,女
U02706,2024-12-01,泰国,社交媒体,iOS,25-34,男
U02707,2023-10-23,越南,付费广告,Android,25-34,男
U02708,2024-03-14,泰国,社交媒体,Android,25-34,女
U02709,2024-04-05,越南,自然搜索,Android,35-44,男
U02710,2024-02-16,菲律宾,社交媒体,Android,25-34,女
U02711,2024-02-07,印尼,付费广告,Android,45+,女
U02712,2024-07-04,越南,内容营销,Android,25-34,女
U02713,2024-06-28,越南,KOL推荐,Android,25-34,男
U02714,2024-10-21,泰国,内容营销,iOS,18-24,男
U02715,2024-03-17,越南,自然搜索,Android,35-44,男
U02716,2023-01-24,印尼,付费广告,Android,18-24,女
U02717,2024-03-16,马来西亚,自然搜索,iOS,25-34,女
U02718,2024-12-22,菲律宾,自然搜索,iOS,25-34,男
U02719,2023-11-09,泰国,自然搜索,Android,35-44,女
U02720,2024-05-26,菲律宾,社交媒体,Android,45+,女
U02721,2024-03-08,菲律宾,自然搜索,Android,45+,男
U02722,2024-06-08,菲律宾,付费广告,Android,18-24,女
U02723,2023-03-22,越南,内容营销,Android,18-24,男
U02724,2024-11-19,越南,社交媒体,iOS,35-44,女
U02725,2024-02-02,越南,付费广告,iOS,25-34,女
U02726,2023-01-05,泰国,付费广告,iOS,25-34,男
U02727,2024-05-01,泰国,付费广告,iOS,35-44,女
U02728,2024-09-16,泰国,自然搜索,iOS,25-34,女
U02729,2023-03-10,印尼,社交媒体,Android,45+,男
U02730,2024-07-11,印尼,付费广告,Android,25-34,女
U02731,2024-11-03,印尼,内容营销,Android,25-34,男
U02732,2023-02-03,泰国,KOL推荐,Android,25-34,女
U02733,2024-03-27,马来西亚,社交媒体,Android,35-44,女
U02734,2024-08-09,马来西亚,付费广告,Android,25-34,女
U02735,2024-03-28,菲律宾,自然搜索,Android,25-34,男
U02736,2023-02-06,马来西亚,KOL推荐,Android,45+,男
U02737,2023-05-06,印尼,付费广告,iOS,25-34,男
U02738,2023-05-22,马来西亚,自然搜索,Android,25-34,女
U02739,2023-12-04,泰国,自然搜索,iOS,35-44,女
U02740,2024-12-28,越南,自然搜索,Android,35-44,男
U02741,2024-11-14,泰国,KOL推荐,iOS,18-24,女
U02742,2024-02-11,泰国,自然搜索,Android,25-34,男
U02743,2023-01-21,泰国,付费广告,Android,35-44,女
U02744,2024-11-05,印尼,付费广告,iOS,25-34,女
U02745,2023-05-12,菲律宾,社交媒体,Android,35-44,女
U02746,2023-05-21,印尼,内容营销,iOS,25-34,女
U02747,2024-01-11,泰国,内容营销,iOS,45+,男
U02748,2024-09-01,菲律宾,付费广告,iOS,18-24,女
U02749,2023-12-06,印尼,自然搜索,Android,18-24,女
U02750,2023-11-12,越南,付费广告,iOS,25-34,女
U02751,2023-06-24,印尼,社交媒体,Android,25-34,女
U02752,2023-05-18,越南,社交媒体,iOS,25-34,男
U02753,2024-04-13,越南,社交媒体,iOS,18-24,女
U02754,2023-07-14,马来西亚,自然搜索,Android,35-44,女
U02755,2023-01-21,越南,社交媒体,iOS,25-34,女
U02756,2024-09-12,越南,自然搜索,iOS,25-34,女
U02757,2023-03-18,菲律宾,KOL推荐,iOS,35-44,女
U02758,2023-11-20,印尼,付费广告,Android,35-44,男
U02759,2023-07-10,泰国,社交媒体,Android,25-34,女
U02760,2024-07-13,泰国,自然搜索,iOS,25-34,男
U02761,2024-02-15,泰国,付费广告,iOS,25-34,女
U02762,2023-06-07,印尼,社交媒体,iOS,35-44,男
U02763,2024-01-16,越南,自然搜索,iOS,35-44,男
U02764,2024-03-18,泰国,KOL推荐,Android,25-34,男
U02765,2023-03-16,马来西亚,社交媒体,Android,18-24,男
U02766,2023-01-24,印尼,社交媒体,Android,18-24,男
U02767,2023-01-19,泰国,付费广告,iOS,25-34,女
U02768,2023-06-11,印尼,付费广告,Android,25-34,男
U02769,2024-12-07,印尼,社交媒体,Android,35-44,女
U02770,2023-03-28,泰国,付费广告,Android,25-34,男
U02771,2023-06-01,越南,社交媒体,Android,35-44,男
U02772,2023-08-25,菲律宾,付费广告,Android,45+,男
U02773,2024-02-04,越南,自然搜索,Android,35-44,男
U02774,2023-04-23,印尼,自然搜索,iOS,18-24,男
U02775,2024-11-16,越南,自然搜索,Android,25-34,女
U02776,2023-11-22,泰国,付费广告,iOS,25-34,男
U02777,2023-07-01,泰国,社交媒体,Android,35-44,女
U02778,2023-09-06,越南,KOL推荐,Android,25-34,男
U02779,2024-12-13,泰国,自然搜索,Android,25-34,女
U02780,2024-09-12,泰国,内容营销,Android,25-34,男
U02781,2024-11-19,菲律宾,付费广告,iOS,25-34,女
U02782,2024-05-23,马来西亚,内容营销,iOS,35-44,男
U02783,2024-09-01,菲律宾,社交媒体,Android,18-24,男
U02784,2023-09-25,菲律宾,社交媒体,Android,25-34,女
U02785,2024-10-27,泰国,自然搜索,Android,18-24,女
U02786,2024-11-08,马来西亚,自然搜索,iOS,25-34,男
U02787,2023-02-18,泰国,自然搜索,Android,35-44,男
U02788,2023-04-01,马来西亚,社交媒体,Android,18-24,女
U02789,2024-12-21,马来西亚,付费广告,iOS,25-34,男
U02790,2023-12-16,印尼,KOL推荐,Android,35-44,女
U02791,2024-11-28,马来西亚,付费广告,Android,35-44,女
U02792,2024-06-05,印尼,KOL推荐,Android,18-24,女
U02793,2024-04-09,越南,自然搜索,Android,25-34,男
U02794,2023-09-02,越南,自然搜索,iOS,18-24,女
U02795,2024-02-11,印尼,付费广告,Android,18-24,男
U02796,2023-02-16,泰国,付费广告,Android,25-34,男
U02797,2024-09-19,印尼,付费广告,Android,18-24,女
U02798,2024-01-17,马来西亚,KOL推荐,Android,45+,女
U02799,2023-01-21,泰国,自然搜索,Android,18-24,男
U02800,2024-07-16,菲律宾,付费广告,Android,35-44,男
U02801,2024-01-28,马来西亚,KOL推荐,Android,35-44,女
U02802,2024-07-03,马来西亚,自然搜索,iOS,45+,男
U02803,2023-03-01,马来西亚,内容营销,iOS,25-34,女
U02804,2023-03-16,印尼,内容营销,iOS,35-44,女
U02805,2024-09-08,马来西亚,自然搜索,Android,45+,女
U02806,2024-11-16,菲律宾,付费广告,Android,18-24,男
U02807,2024-01-13,泰国,付费广告,iOS,25-34,女
U02808,2023-11-04,印尼,KOL推荐,iOS,18-24,女
U02809,2023-04-15,印尼,社交媒体,Android,25-34,男
U02810,2023-04-08,泰国,社交媒体,Android,25-34,女
U02811,2024-12-02,印尼,KOL推荐,Android,18-24,男
U02812,2024-03-23,印尼,自然搜索,iOS,35-44,男
U02813,2024-02-28,泰国,KOL推荐,iOS,18-24,女
U02814,2024-09-02,印尼,社交媒体,Android,35-44,女
U02815,2023-03-11,菲律宾,社交媒体,iOS,18-24,男
U02816,2023-07-16,印尼,内容营销,iOS,35-44,女
U02817,2024-10-22,泰国,社交媒体,iOS,18-24,女
U02818,2023-07-22,泰国,自然搜索,iOS,18-24,女
U02819,2023-11-02,越南,付费广告,iOS,35-44,男
U02820,2023-08-07,马来西亚,付费广告,Android,18-24,男
U02821,2023-06-16,泰国,自然搜索,iOS,25-34,男
U02822,2024-09-11,印尼,内容营销,iOS,45+,女
U02823,2024-10-03,泰国,自然搜索,Android,18-24,男
U02824,2024-06-09,越南,社交媒体,Android,35-44,男
U02825,2024-05-02,菲律宾,付费广告,Android,18-24,女
U02826,2023-10-10,印尼,自然搜索,Android,18-24,女
U02827,2024-05-08,泰国,内容营销,Android,18-24,女
U02828,2024-08-06,越南,内容营销,Android,45+,女
U02829,2023-11-05,泰国,付费广告,Android,18-24,女
U02830,2024-12-10,印尼,自然搜索,Android,35-44,女
U02831,2024-11-01,印尼,自然搜索,Android,45+,女
U02832,2023-08-04,泰国,付费广告,iOS,25-34,女
U02833,2023-07-19,越南,付费广告,Android,25-34,女
U02834,2024-03-02,越南,付费广告,Android,35-44,男
U02835,2024-05-26,马来西亚,内容营销,Android,25-34,男
U02836,2024-09-16,马来西亚,社交媒体,iOS,18-24,男
U02837,2024-02-03,泰国,内容营销,iOS,25-34,女
U02838,2024-07-08,菲律宾,社交媒体,Android,35-44,女
U02839,2024-05-18,越南,付费广告,iOS,35-44,女
U02840,2023-01-07,越南,内容营销,Android,18-24,女
U02841,2023-04-03,菲律宾,付费广告,Android,18-24,男
U02842,2024-07-10,马来西亚,内容营销,Android,45+,女
U02843,2023-03-02,马来西亚,付费广告,Android,18-24,男
U02844,2023-05-17,印尼,自然搜索,Android,35-44,男
U02845,2023-05-26,越南,内容营销,Android,18-24,女
U02846,2024-02-16,菲律宾,社交媒体,Android,35-44,女
U02847,2024-12-23,越南,内容营销,Android,45+,女
U02848,2024-02-27,印尼,内容营销,Android,18-24,男
U02849,2024-07-13,越南,自然搜索,Android,18-24,女
U02850,2023-12-25,印尼,付费广告,Android,25-34,男
U02851,2024-04-23,泰国,付费广告,iOS,18-24,女
U02852,2024-05-22,泰国,社交媒体,iOS,25-34,男
U02853,2024-08-06,马来西亚,KOL推荐,Android,35-44,女
U02854,2024-02-16,泰国,付费广告,iOS,18-24,男
U02855,2023-03-21,印尼,社交媒体,Android,25-34,男
U02856,2024-07-07,泰国,社交媒体,iOS,35-44,女
U02857,2023-05-20,泰国,自然搜索,Android,25-34,女
U02858,2024-11-23,泰国,KOL推荐,iOS,25-34,女
U02859,2023-10-09,泰国,社交媒体,iOS,35-44,女
U02860,2023-03-27,菲律宾,内容营销,iOS,35-44,女
U02861,2023-10-16,越南,付费广告,Android,25-34,女
U02862,2024-12-23,马来西亚,自然搜索,iOS,18-24,男
U02863,2023-09-02,印尼,付费广告,iOS,18-24,男
U02864,2023-06-05,越南,自然搜索,Android,35-44,女
U02865,2023-03-07,印尼,内容营销,iOS,35-44,男
U02866,2024-03-21,印尼,自然搜索,iOS,35-44,男
U02867,2023-06-04,菲律宾,KOL推荐,Android,18-24,男
U02868,2024-11-13,越南,付费广告,iOS,25-34,男
U02869,2024-11-05,越南,付费广告,iOS,35-44,女
U02870,2024-03-07,菲律宾,自然搜索,iOS,25-34,男
U02871,2023-07-10,马来西亚,社交媒体,iOS,18-24,男
U02872,2024-01-24,菲律宾,社交媒体,Android,25-34,女
U02873,2023-11-01,越南,付费广告,iOS,35-44,女
U02874,2024-08-11,菲律宾,内容营销,Android,18-24,女
U02875,2023-01-03,印尼,付费广告,Android,25-34,男
U02876,2023-08-13,印尼,付费广告,iOS,25-34,男
U02877,2023-07-03,泰国,付费广告,Android,25-34,男
U02878,2024-08-02,印尼,自然搜索,iOS,35-44,男
U02879,2024-06-05,泰国,内容营销,iOS,25-34,男
U02880,2024-06-16,越南,付费广告,iOS,18-24,女
U02881,2023-07-01,菲律宾,自然搜索,iOS,18-24,女
U02882,2023-09-15,泰国,付费广告,Android,25-34,女
U02883,2023-01-27,泰国,社交媒体,iOS,18-24,女
U02884,2024-05-09,泰国,付费广告,Android,25-34,女
U02885,2024-11-15,马来西亚,社交媒体,Android,35-44,女
U02886,2023-10-28,印尼,自然搜索,iOS,18-24,女
U02887,2024-08-03,越南,付费广告,Android,25-34,女
U02888,2023-05-02,菲律宾,KOL推荐,Android,25-34,男
U02889,2024-10-06,菲律宾,自然搜索,iOS,18-24,男
U02890,2024-04-12,越南,内容营销,iOS,25-34,女
U02891,2024-05-12,印尼,自然搜索,Android,45+,男
U02892,2024-05-22,菲律宾,KOL推荐,Android,25-34,女
U02893,2023-07-24,印尼,付费广告,Android,25-34,女
U02894,2024-04-18,泰国,社交媒体,iOS,18-24,女
U02895,2023-08-27,菲律宾,自然搜索,Android,18-24,男
U02896,2024-06-02,印尼,自然搜索,Android,18-24,女
U02897,2023-09-23,越南,自然搜索,Android,35-44,男
U02898,2024-12-16,越南,自然搜索,iOS,25-34,女
U02899,2024-05-10,泰国,付费广告,Android,18-24,男
U02900,2024-10-01,泰国,付费广告,iOS,35-44,女
U02901,2024-09-18,菲律宾,社交媒体,Android,18-24,女
U02902,2024-03-09,泰国,KOL推荐,Android,18-24,女
U02903,2023-03-16,越南,社交媒体,Android,25-34,女
U02904,2024-11-15,印尼,社交媒体,iOS,25-34,女
U02905,2023-02-10,泰国,付费广告,iOS,25-34,男
U02906,2023-04-26,马来西亚,付费广告,Android,25-34,女
U02907,2024-07-17,泰国,付费广告,Android,25-34,男
U02908,2023-10-22,越南,KOL推荐,Android,35-44,女
U02909,2024-09-06,越南,自然搜索,iOS,35-44,男
U02910,2023-01-11,泰国,自然搜索,Android,35-44,女
U02911,2024-04-24,泰国,社交媒体,Android,35-44,女
U02912,2024-08-07,印尼,自然搜索,Android,25-34,女
U02913,2024-12-03,马来西亚,内容营销,Android,25-34,女
U02914,2024-02-04,泰国,内容营销,Android,25-34,女
