user_id,event_type,event_date,page_id,duration_seconds
U02673,app_open,2024-10-28,page_076,12
U02673,browse,2024-10-28,page_074,249
U02673,add_to_cart,2024-10-28,page_040,33
U02674,register,2024-04-14,page_043,18
U02674,app_open,2024-04-14,page_066,23
U02674,browse,2024-04-14,page_060,195
U02674,add_to_cart,2024-04-14,page_027,43
U02674,share,2024-05-08,page_006,15
U02675,register,2023-10-22,page_095,28
U02675,app_open,2023-10-22,page_030,50
U02676,register,2024-09-02,page_042,7
U02676,app_open,2024-09-02,page_036,43
U02677,register,2023-05-03,page_020,17
U02677,app_open,2023-05-03,page_036,14
U02677,browse,2023-05-03,page_089,294
U02677,add_to_cart,2023-05-03,page_055,23
U02678,register,2024-11-07,page_048,14
U02678,app_open,2024-11-07,page_098,15
U02679,register,2024-12-27,page_014,23
U02679,app_open,2024-12-27,page_051,28
U02679,browse,2024-12-27,page_080,98
U02679,add_to_cart,2024-12-27,page_058,65
U02680,register,2023-12-10,page_015,22
U02681,register,2023-11-25,page_075,19
U02681,app_open,2023-11-25,page_072,27
U02681,browse,2023-11-25,page_007,244
U02681,add_to_cart,2023-11-25,page_094,39
U02682,register,2024-05-04,page_047,28
U02682,app_open,2024-05-04,page_093,48
U02682,browse,2024-05-04,page_068,145
U02682,add_to_cart,2024-05-04,page_071,84
U02683,register,2023-06-07,page_023,21
U02683,app_open,2023-06-07,page_071,59
U02683,browse,2023-06-07,page_042,98
U02683,add_to_cart,2023-06-07,page_051,98
U02684,register,2023-05-06,page_048,12
U02684,app_open,2023-05-06,page_016,11
U02684,browse,2023-05-06,page_056,269
U02684,share,2023-06-03,page_028,8
U02685,register,2024-05-14,page_057,29
U02685,app_open,2024-05-14,page_034,38
U02686,register,2023-11-05,page_079,6
U02687,register,2023-02-14,page_015,19
U02687,app_open,2023-02-14,page_013,19
U02687,browse,2023-02-14,page_042,102
U02687,share,2023-03-03,page_054,26
U02688,register,2024-04-02,page_012,19
U02688,app_open,2024-04-02,page_082,25
U02688,browse,2024-04-02,page_056,167
U02689,register,2024-05-26,page_006,19
U02689,app_open,2024-05-26,page_013,51
U02689,browse,2024-05-26,page_064,78
U02689,add_to_cart,2024-05-26,page_024,94
U02690,register,2024-04-09,page_022,19
U02690,app_open,2024-04-09,page_025,46
U02690,browse,2024-04-09,page_082,280
U02691,register,2024-08-20,page_036,16
U02692,register,2023-09-05,page_017,17
U02692,app_open,2023-09-05,page_096,29
U02692,browse,2023-09-05,page_079,283
U02692,add_to_cart,2023-09-05,page_066,57
U02693,register,2023-04-07,page_082,20
U02693,app_open,2023-04-07,page_093,14
U02694,register,2023-05-24,page_008,24
U02694,app_open,2023-05-24,page_032,13
U02695,register,2023-03-08,page_011,15
U02695,app_open,2023-03-08,page_087,26
U02696,register,2024-04-27,page_003,25
U02697,register,2023-06-09,page_058,12
U02697,app_open,2023-06-09,page_080,14
U02697,browse,2023-06-09,page_044,42
U02698,register,2024-10-20,page_058,10
U02698,app_open,2024-10-20,page_073,27
U02698,browse,2024-10-20,page_077,213
U02699,register,2024-06-11,page_079,6
U02699,app_open,2024-06-11,page_045,28
U02699,browse,2024-06-11,page_007,120
U02699,share,2024-07-04,page_063,5
U02700,register,2024-07-07,page_067,13
U02701,register,2023-10-05,page_052,10
U02701,app_open,2023-10-05,page_069,20
U02701,browse,2023-10-05,page_080,36
U02702,register,2023-07-23,page_055,8
U02702,app_open,2023-07-23,page_090,54
U02702,browse,2023-07-23,page_015,210
U02702,add_to_cart,2023-07-23,page_056,20
U02703,register,2023-06-18,page_083,13
U02703,app_open,2023-06-18,page_043,36
U02703,share,2023-07-09,page_090,6
U02704,register,2024-09-15,page_037,29
U02704,app_open,2024-09-15,page_088,11
U02704,browse,2024-09-15,page_073,112
U02704,add_to_cart,2024-09-15,page_055,92
U02705,register,2023-10-06,page_011,19
U02705,app_open,2023-10-06,page_004,22
U02705,browse,2023-10-06,page_082,177
U02705,add_to_cart,2023-10-06,page_087,103
U02706,register,2024-12-01,page_026,5
U02706,app_open,2024-12-01,page_092,38
U02706,browse,2024-12-01,page_087,83
U02707,register,2023-10-23,page_031,6
U02708,register,2024-03-14,page_049,17
U02708,app_open,2024-03-14,page_017,25
U02709,register,2024-04-05,page_007,13
U02709,app_open,2024-04-05,page_073,47
U02709,browse,2024-04-05,page_041,97
U02709,add_to_cart,2024-04-05,page_052,87
U02710,register,2024-02-16,page_021,22
U02711,register,2024-02-07,page_074,6
U02711,app_open,2024-02-07,page_023,31
U02711,browse,2024-02-07,page_093,39
U02711,add_to_cart,2024-02-07,page_013,78
U02712,register,2024-07-04,page_038,11
U02712,app_open,2024-07-04,page_006,48
U02712,share,2024-07-15,page_037,11
U02713,register,2024-06-28,page_012,12
U02713,app_open,2024-06-28,page_011,22
U02713,browse,2024-06-28,page_042,203
U02713,add_to_cart,2024-06-28,page_021,39
U02714,register,2024-10-21,page_093,9
U02715,register,2024-03-17,page_039,27
U02715,app_open,2024-03-17,page_007,52
U02716,register,2023-01-24,page_070,7
U02716,app_open,2023-01-24,page_057,50
U02716,share,2023-02-16,page_084,29
U02717,register,2024-03-16,page_047,22
U02717,app_open,2024-03-16,page_024,27
U02717,browse,2024-03-16,page_016,267
U02717,add_to_cart,2024-03-16,page_089,82
U02718,register,2024-12-22,page_009,24
U02718,app_open,2024-12-22,page_080,48
U02718,browse,2024-12-22,page_073,30
U02719,register,2023-11-09,page_042,18
U02719,app_open,2023-11-09,page_025,12
U02719,browse,2023-11-09,page_088,152
U02719,share,2023-11-16,page_083,13
U02720,register,2024-05-26,page_015,22
U02720,app_open,2024-05-26,page_013,26
U02721,register,2024-03-08,page_061,14
U02721,app_open,2024-03-08,page_060,38
U02721,share,2024-03-09,page_033,6
U02722,register,2024-06-08,page_043,28
U02722,app_open,2024-06-08,page_024,36
U02722,browse,2024-06-08,page_073,195
U02722,add_to_cart,2024-06-08,page_027,113
U02723,register,2023-03-22,page_050,16
U02723,app_open,2023-03-22,page_017,54
U02723,share,2023-03-28,page_087,27
U02724,register,2024-11-19,page_093,24
U02724,app_open,2024-11-19,page_015,51
U02724,browse,2024-11-19,page_012,110
U02725,register,2024-02-02,page_048,5
U02726,register,2023-01-05,page_087,27
U02726,app_open,2023-01-05,page_023,56
U02726,browse,2023-01-05,page_065,250
U02727,register,2024-05-01,page_022,25
U02727,app_open,2024-05-01,page_076,41
U02727,browse,2024-05-01,page_084,161
U02728,register,2024-09-16,page_039,22
U02729,register,2023-03-10,page_023,17
U02729,app_open,2023-03-10,page_078,40
U02729,browse,2023-03-10,page_058,258
U02730,register,2024-07-11,page_054,18
U02731,register,2024-11-03,page_063,7
U02731,app_open,2024-11-03,page_070,19
U02731,browse,2024-11-03,page_046,240
U02732,register,2023-02-03,page_014,11
U02732,app_open,2023-02-03,page_086,30
U02732,browse,2023-02-03,page_081,270
U02733,register,2024-03-27,page_047,28
U02733,app_open,2024-03-27,page_074,15
U02733,browse,2024-03-27,page_054,38
U02733,add_to_cart,2024-03-27,page_008,53
U02734,register,2024-08-09,page_062,27
U02734,app_open,2024-08-09,page_076,43
U02734,browse,2024-08-09,page_006,174
U02735,register,2024-03-28,page_042,20
U02735,app_open,2024-03-28,page_035,30
U02735,browse,2024-03-28,page_098,166
U02735,share,2024-03-30,page_078,26
U02736,register,2023-02-06,page_099,12
U02737,register,2023-05-06,page_001,28
U02737,app_open,2023-05-06,page_079,52
U02737,browse,2023-05-06,page_089,114
U02737,add_to_cart,2023-05-06,page_074,76
U02738,register,2023-05-22,page_071,26
U02738,app_open,2023-05-22,page_060,13
U02738,browse,2023-05-22,page_063,62
U02738,add_to_cart,2023-05-22,page_056,51
U02739,register,2023-12-04,page_013,11
U02740,register,2024-12-28,page_042,13
U02740,app_open,2024-12-28,page_006,32
U02741,register,2024-11-14,page_048,13
U02741,app_open,2024-11-14,page_050,11
U02741,browse,2024-11-14,page_001,279
U02741,share,2024-11-18,page_095,20
U02742,register,2024-02-11,page_016,6
U02742,app_open,2024-02-11,page_014,44
U02742,browse,2024-02-11,page_065,96
U02743,register,2023-01-21,page_025,28
U02743,app_open,2023-01-21,page_089,35
U02743,browse,2023-01-21,page_017,291
U02744,register,2024-11-05,page_013,14
U02744,app_open,2024-11-05,page_061,36
U02745,register,2023-05-12,page_089,17
U02745,app_open,2023-05-12,page_078,21
U02745,share,2023-05-30,page_054,26
U02746,register,2023-05-21,page_099,26
U02746,app_open,2023-05-21,page_096,54
U02746,browse,2023-05-21,page_037,200
U02747,register,2024-01-11,page_026,22
U02747,app_open,2024-01-11,page_004,33
U02748,register,2024-09-01,page_089,7
U02748,app_open,2024-09-01,page_086,16
U02748,browse,2024-09-01,page_031,55
U02748,add_to_cart,2024-09-01,page_032,89
U02748,share,2024-09-05,page_098,11
U02749,register,2023-12-06,page_045,28
U02749,app_open,2023-12-06,page_028,35
U02750,register,2023-11-12,page_035,16
U02750,app_open,2023-11-12,page_056,26
U02750,browse,2023-11-12,page_090,85
U02750,share,2023-11-19,page_012,25
U02751,register,2023-06-24,page_076,20
U02752,register,2023-05-18,page_047,24
U02752,app_open,2023-05-18,page_085,52
U02752,browse,2023-05-18,page_031,79
U02752,add_to_cart,2023-05-18,page_051,73
U02752,share,2023-06-11,page_064,8
U02753,register,2024-04-13,page_048,7
U02753,app_open,2024-04-13,page_058,41
U02753,browse,2024-04-13,page_056,274
U02754,register,2023-07-14,page_050,14
U02754,app_open,2023-07-14,page_031,15
U02754,browse,2023-07-14,page_039,249
U02755,register,2023-01-21,page_097,7
U02755,app_open,2023-01-21,page_041,33
U02755,browse,2023-01-21,page_075,293
U02756,register,2024-09-12,page_093,5
U02756,app_open,2024-09-12,page_071,10
U02756,browse,2024-09-12,page_087,173
U02756,share,2024-09-24,page_099,28
U02757,register,2023-03-18,page_099,9
U02758,register,2023-11-20,page_027,13
U02758,app_open,2023-11-20,page_016,31
U02758,share,2023-12-11,page_019,12
U02759,register,2023-07-10,page_048,8
U02759,app_open,2023-07-10,page_037,52
U02759,browse,2023-07-10,page_079,48
U02759,add_to_cart,2023-07-10,page_016,69
U02759,share,2023-07-23,page_019,7
U02760,register,2024-07-13,page_023,13
U02760,app_open,2024-07-13,page_023,16
U02760,browse,2024-07-13,page_027,96
U02760,add_to_cart,2024-07-13,page_058,16
U02761,register,2024-02-15,page_032,14
U02761,app_open,2024-02-15,page_045,13
U02761,browse,2024-02-15,page_043,280
U02762,register,2023-06-07,page_092,5
U02762,app_open,2023-06-07,page_089,53
U02762,browse,2023-06-07,page_098,56
U02762,add_to_cart,2023-06-07,page_086,118
U02763,register,2024-01-16,page_077,23
U02763,app_open,2024-01-16,page_021,11
U02764,register,2024-03-18,page_002,28
U02764,app_open,2024-03-18,page_084,33
U02764,browse,2024-03-18,page_017,194
U02764,share,2024-03-23,page_085,23
U02765,register,2023-03-16,page_088,22
U02765,app_open,2023-03-16,page_003,29
U02765,browse,2023-03-16,page_017,201
U02765,add_to_cart,2023-03-16,page_050,75
U02766,register,2023-01-24,page_065,12
U02766,app_open,2023-01-24,page_066,13
U02766,browse,2023-01-24,page_037,90
U02766,add_to_cart,2023-01-24,page_047,54
U02767,register,2023-01-19,page_069,28
U02768,register,2023-06-11,page_047,19
U02768,app_open,2023-06-11,page_047,42
U02768,browse,2023-06-11,page_054,233
U02769,register,2024-12-07,page_079,12
U02769,app_open,2024-12-07,page_040,15
U02769,browse,2024-12-07,page_065,70
U02770,register,2023-03-28,page_034,9
U02770,app_open,2023-03-28,page_021,12
U02770,browse,2023-03-28,page_058,199
U02770,add_to_cart,2023-03-28,page_035,83
U02771,register,2023-06-01,page_050,19
U02771,app_open,2023-06-01,page_017,53
U02771,browse,2023-06-01,page_047,120
U02772,register,2023-08-25,page_023,16
U02772,app_open,2023-08-25,page_069,19
U02773,register,2024-02-04,page_051,26
U02773,app_open,2024-02-04,page_086,38
U02773,browse,2024-02-04,page_044,114
U02774,register,2023-04-23,page_033,11
U02774,app_open,2023-04-23,page_068,26
U02775,register,2024-11-16,page_054,16
U02775,app_open,2024-11-16,page_028,26
U02775,browse,2024-11-16,page_091,292
U02776,register,2023-11-22,page_034,19
U02776,app_open,2023-11-22,page_084,51
U02776,browse,2023-11-22,page_092,224
U02776,add_to_cart,2023-11-22,page_048,35
U02777,register,2023-07-01,page_067,28
U02777,app_open,2023-07-01,page_030,41
U02777,browse,2023-07-01,page_062,48
U02777,add_to_cart,2023-07-01,page_044,63
U02778,register,2023-09-06,page_014,21
U02778,app_open,2023-09-06,page_065,28
U02778,share,2023-10-04,page_072,15
U02779,register,2024-12-13,page_092,29
U02779,app_open,2024-12-13,page_001,51
U02779,browse,2024-12-13,page_067,238
U02779,add_to_cart,2024-12-13,page_043,48
U02780,register,2024-09-12,page_082,11
U02780,app_open,2024-09-12,page_096,20
U02780,browse,2024-09-12,page_066,199
U02781,register,2024-11-19,page_092,27
U02781,app_open,2024-11-19,page_064,34
U02782,register,2024-05-23,page_028,15
U02782,app_open,2024-05-23,page_081,52
U02782,browse,2024-05-23,page_042,209
U02783,register,2024-09-01,page_019,12
U02783,app_open,2024-09-01,page_034,38
U02783,browse,2024-09-01,page_079,80
U02784,register,2023-09-25,page_031,7
U02784,app_open,2023-09-25,page_040,43
U02784,browse,2023-09-25,page_046,272
U02784,add_to_cart,2023-09-25,page_067,89
U02784,share,2023-10-01,page_076,26
U02785,register,2024-10-27,page_023,10
U02785,app_open,2024-10-27,page_050,49
U02786,register,2024-11-08,page_090,8
U02786,app_open,2024-11-08,page_057,35
U02786,browse,2024-11-08,page_063,69
U02787,register,2023-02-18,page_051,16
U02787,app_open,2023-02-18,page_067,34
U02787,browse,2023-02-18,page_072,269
U02788,register,2023-04-01,page_058,28
U02789,register,2024-12-21,page_025,20
U02789,app_open,2024-12-21,page_002,47
U02789,share,2024-12-22,page_093,8
U02790,register,2023-12-16,page_023,24
U02790,app_open,2023-12-16,page_086,44
U02790,browse,2023-12-16,page_041,244
U02791,register,2024-11-28,page_097,26
U02791,app_open,2024-11-28,page_032,46
U02791,share,2024-12-19,page_080,28
U02792,register,2024-06-05,page_002,27
U02792,app_open,2024-06-05,page_090,47
U02792,share,2024-06-16,page_057,29
U02793,register,2024-04-09,page_094,13
U02793,app_open,2024-04-09,page_025,29
U02793,browse,2024-04-09,page_037,248
U02794,register,2023-09-02,page_040,28
U02794,app_open,2023-09-02,page_090,47
U02795,register,2024-02-11,page_078,19
U02795,app_open,2024-02-11,page_002,58
U02795,browse,2024-02-11,page_038,125
U02795,add_to_cart,2024-02-11,page_081,98
U02796,register,2023-02-16,page_097,5
U02797,register,2024-09-19,page_005,16
U02797,app_open,2024-09-19,page_016,21
U02798,register,2024-01-17,page_037,16
U02798,app_open,2024-01-17,page_099,57
U02798,browse,2024-01-17,page_086,189
U02799,register,2023-01-21,page_041,20
U02799,app_open,2023-01-21,page_067,32
U02799,browse,2023-01-21,page_023,75
U02800,register,2024-07-16,page_074,8
U02800,app_open,2024-07-16,page_064,53
U02800,browse,2024-07-16,page_099,117
U02800,add_to_cart,2024-07-16,page_091,115
U02800,share,2024-07-25,page_076,25
U02801,register,2024-01-28,page_029,6
U02801,app_open,2024-01-28,page_040,13
U02801,share,2024-02-13,page_046,18
U02802,register,2024-07-03,page_086,16
U02802,app_open,2024-07-03,page_023,42
U02802,browse,2024-07-03,page_086,141
U02802,add_to_cart,2024-07-03,page_001,53
U02803,register,2023-03-01,page_059,9
U02803,app_open,2023-03-01,page_002,20
U02803,browse,2023-03-01,page_039,110
U02803,add_to_cart,2023-03-01,page_082,109
U02803,share,2023-03-29,page_042,21
U02804,register,2023-03-16,page_032,10
U02804,app_open,2023-03-16,page_093,47
U02804,browse,2023-03-16,page_054,155
U02805,register,2024-09-08,page_059,16
U02805,app_open,2024-09-08,page_026,19
U02805,browse,2024-09-08,page_057,288
U02805,add_to_cart,2024-09-08,page_019,70
U02806,register,2024-11-16,page_073,9
U02806,app_open,2024-11-16,page_074,17
U02806,browse,2024-11-16,page_028,212
U02806,add_to_cart,2024-11-16,page_048,90
U02806,share,2024-12-06,page_076,17
U02807,register,2024-01-13,page_086,14
U02807,app_open,2024-01-13,page_032,24
U02807,browse,2024-01-13,page_036,95
U02808,register,2023-11-04,page_097,23
U02808,app_open,2023-11-04,page_068,10
U02809,register,2023-04-15,page_078,28
U02809,app_open,2023-04-15,page_030,11
U02809,browse,2023-04-15,page_003,176
U02809,share,2023-04-18,page_033,10
U02810,register,2023-04-08,page_060,6
U02810,app_open,2023-04-08,page_001,40
U02810,browse,2023-04-08,page_028,172
U02810,add_to_cart,2023-04-08,page_046,44
U02811,register,2024-12-02,page_093,27
U02812,register,2024-03-23,page_036,7
U02812,app_open,2024-03-23,page_073,17
U02812,share,2024-04-02,page_021,20
U02813,register,2024-02-28,page_023,22
U02813,app_open,2024-02-28,page_012,29
U02813,browse,2024-02-28,page_053,157
U02814,register,2024-09-02,page_007,23
U02814,app_open,2024-09-02,page_084,49
U02814,browse,2024-09-02,page_022,102
U02814,add_to_cart,2024-09-02,page_067,103
U02814,share,2024-09-25,page_014,21
U02815,register,2023-03-11,page_063,26
U02815,app_open,2023-03-11,page_082,12
U02815,browse,2023-03-11,page_001,36
U02816,register,2023-07-16,page_087,19
U02816,app_open,2023-07-16,page_071,41
U02816,browse,2023-07-16,page_061,35
U02816,add_to_cart,2023-07-16,page_013,93
U02817,register,2024-10-22,page_065,9
U02817,app_open,2024-10-22,page_076,57
U02817,browse,2024-10-22,page_012,296
U02817,add_to_cart,2024-10-22,page_061,36
U02818,register,2023-07-22,page_020,28
U02819,register,2023-11-02,page_045,28
U02819,app_open,2023-11-02,page_030,30
U02819,browse,2023-11-02,page_078,134
U02819,add_to_cart,2023-11-02,page_087,87
U02819,share,2023-11-07,page_084,17
U02820,register,2023-08-07,page_066,11
U02820,app_open,2023-08-07,page_066,52
U02820,browse,2023-08-07,page_011,285
U02821,register,2023-06-16,page_049,6
U02821,app_open,2023-06-16,page_020,39
U02821,browse,2023-06-16,page_073,143
U02822,register,2024-09-11,page_035,8
U02822,app_open,2024-09-11,page_028,51
U02822,browse,2024-09-11,page_057,234
U02823,register,2024-10-03,page_024,7
U02824,register,2024-06-09,page_062,22
U02824,app_open,2024-06-09,page_023,36
U02825,register,2024-05-02,page_066,23
U02825,app_open,2024-05-02,page_030,10
U02825,browse,2024-05-02,page_043,187
U02825,add_to_cart,2024-05-02,page_023,66
U02826,register,2023-10-10,page_089,11
U02826,app_open,2023-10-10,page_018,52
U02826,browse,2023-10-10,page_074,121
U02826,add_to_cart,2023-10-10,page_005,86
U02827,register,2024-05-08,page_055,18
U02827,app_open,2024-05-08,page_066,42
U02827,browse,2024-05-08,page_031,46
U02827,add_to_cart,2024-05-08,page_069,38
U02828,register,2024-08-06,page_026,29
U02828,app_open,2024-08-06,page_080,31
U02828,browse,2024-08-06,page_040,185
U02828,add_to_cart,2024-08-06,page_069,43
U02829,register,2023-11-05,page_054,13
U02829,app_open,2023-11-05,page_035,55
U02830,register,2024-12-10,page_024,18
U02830,app_open,2024-12-10,page_055,30
U02830,browse,2024-12-10,page_098,136
