user_id,order_id,rating,feedback_text,feedback_date,category
U02672,FB002673,4,还不错，基本满意。,2023-05-31,家居
U02673,FB002674,5,非常满意，产品很好用！,2023-12-28,服饰
U02674,FB002675,2,不太满意，需要改善。,2024-11-29,食品
U02675,FB002676,4,还不错，基本满意。,2023-02-20,食品
U02676,FB002677,5,非常满意，产品很好用！,2024-08-03,美妆
U02677,FB002678,4,还不错，基本满意。,2023-05-02,家居
U02678,FB002679,4,还不错，基本满意。,2024-03-26,3C数码
U02679,FB002680,3,一般般，有待改进。,2024-01-18,家居
U02680,FB002681,4,还不错，基本满意。,2024-09-15,家居
U02681,FB002682,5,非常满意，产品很好用！,2024-04-23,3C数码
U02682,FB002683,5,非常满意，产品很好用！,2024-09-09,服饰
U02683,FB002684,3,一般般，有待改进。,2023-04-19,美妆
U02684,FB002685,3,一般般，有待改进。,2023-12-14,美妆
U02685,FB002686,5,非常满意，产品很好用！,2024-02-01,服饰
U02686,FB002687,5,非常满意，产品很好用！,2024-05-18,3C数码
U02687,FB002688,2,不太满意，需要改善。,2023-11-23,美妆
U02688,FB002689,5,非常满意，产品很好用！,2024-04-29,服饰
U02689,FB002690,2,不太满意，需要改善。,2023-04-03,食品
U02690,FB002691,3,一般般，有待改进。,2024-03-20,食品
U02691,FB002692,4,还不错，基本满意。,2024-11-08,服饰
U02692,FB002693,4,还不错，基本满意。,2024-06-04,美妆
U02693,FB002694,5,非常满意，产品很好用！,2023-04-27,美妆
U02694,FB002695,4,还不错，基本满意。,2023-06-15,服饰
U02695,FB002696,2,不太满意，需要改善。,2024-04-16,服饰
U02696,FB002697,3,一般般，有待改进。,2023-07-26,美妆
U02697,FB002698,2,不太满意，需要改善。,2023-12-28,3C数码
U02698,FB002699,3,一般般，有待改进。,2024-04-12,食品
U02699,FB002700,4,还不错，基本满意。,2024-02-12,服饰
U02700,FB002701,5,非常满意，产品很好用！,2024-03-25,服饰
U02701,FB002702,5,非常满意，产品很好用！,2024-01-06,服饰
U02702,FB002703,5,非常满意，产品很好用！,2024-11-21,美妆
U02703,FB002704,5,非常满意，产品很好用！,2023-02-28,3C数码
U02704,FB002705,5,非常满意，产品很好用！,2024-01-14,3C数码
U02705,FB002706,5,非常满意，产品很好用！,2023-10-10,家居
U02706,FB002707,5,非常满意，产品很好用！,2023-12-26,美妆
U02707,FB002708,4,还不错，基本满意。,2024-03-23,美妆
U02708,FB002709,3,一般般，有待改进。,2023-09-04,服饰
U02709,FB002710,5,非常满意，产品很好用！,2024-03-29,3C数码
U02710,FB002711,5,非常满意，产品很好用！,2024-03-02,家居
U02711,FB002712,5,非常满意，产品很好用！,2024-11-18,服饰
U02712,FB002713,2,不太满意，需要改善。,2024-01-29,服饰
U02713,FB002714,3,一般般，有待改进。,2024-02-24,家居
U02714,FB002715,4,还不错，基本满意。,2024-10-17,食品
U02715,FB002716,3,一般般，有待改进。,2023-11-13,食品
U02716,FB002717,3,一般般，有待改进。,2024-06-27,美妆
U02717,FB002718,4,还不错，基本满意。,2023-02-25,3C数码
U02718,FB002719,5,非常满意，产品很好用！,2024-05-15,服饰
U02719,FB002720,2,不太满意，需要改善。,2023-07-22,服饰
U02720,FB002721,3,一般般，有待改进。,2023-07-30,食品
U02721,FB002722,5,非常满意，产品很好用！,2024-12-29,家居
U02722,FB002723,5,非常满意，产品很好用！,2023-12-10,服饰
U02723,FB002724,3,一般般，有待改进。,2024-03-23,美妆
U02724,FB002725,3,一般般，有待改进。,2024-11-12,美妆
U02725,FB002726,4,还不错，基本满意。,2023-02-26,美妆
U02726,FB002727,5,非常满意，产品很好用！,2023-03-24,服饰
U02727,FB002728,3,一般般，有待改进。,2024-05-30,服饰
U02728,FB002729,3,一般般，有待改进。,2024-01-29,家居
U02729,FB002730,4,还不错，基本满意。,2024-10-10,食品
U02730,FB002731,4,还不错，基本满意。,2023-10-09,服饰
U02731,FB002732,5,非常满意，产品很好用！,2024-02-29,食品
U02732,FB002733,5,非常满意，产品很好用！,2024-08-08,服饰
U02733,FB002734,5,非常满意，产品很好用！,2024-03-31,3C数码
U02734,FB002735,4,还不错，基本满意。,2024-06-17,服饰
U02735,FB002736,3,一般般，有待改进。,2024-10-29,美妆
U02736,FB002737,5,非常满意，产品很好用！,2023-11-15,食品
U02737,FB002738,3,一般般，有待改进。,2023-01-14,美妆
U02738,FB002739,5,非常满意，产品很好用！,2023-03-03,服饰
U02739,FB002740,5,非常满意，产品很好用！,2023-10-02,食品
U02740,FB002741,2,不太满意，需要改善。,2024-01-30,3C数码
U02741,FB002742,5,非常满意，产品很好用！,2024-12-09,家居
U02742,FB002743,4,还不错，基本满意。,2023-11-10,美妆
U02743,FB002744,3,一般般，有待改进。,2024-03-01,3C数码
U02744,FB002745,5,非常满意，产品很好用！,2023-06-14,美妆
U02745,FB002746,4,还不错，基本满意。,2023-12-05,食品
U02746,FB002747,4,还不错，基本满意。,2024-02-19,家居
U02747,FB002748,4,还不错，基本满意。,2024-02-01,美妆
U02748,FB002749,3,一般般，有待改进。,2024-05-21,3C数码
U02749,FB002750,3,一般般，有待改进。,2024-11-22,食品
U02750,FB002751,5,非常满意，产品很好用！,2023-08-22,家居
U02751,FB002752,5,非常满意，产品很好用！,2024-04-15,美妆
U02752,FB002753,5,非常满意，产品很好用！,2024-10-24,食品
U02753,FB002754,5,非常满意，产品很好用！,2024-07-01,3C数码
U02754,FB002755,5,非常满意，产品很好用！,2024-04-12,食品
U02755,FB002756,4,还不错，基本满意。,2024-04-10,食品
U02756,FB002757,3,一般般，有待改进。,2024-01-22,家居
U02757,FB002758,5,非常满意，产品很好用！,2024-03-29,食品
U02758,FB002759,4,还不错，基本满意。,2023-12-29,3C数码
U02759,FB002760,2,不太满意，需要改善。,2023-05-02,家居
U02760,FB002761,5,非常满意，产品很好用！,2023-08-17,美妆
U02761,FB002762,5,非常满意，产品很好用！,2024-04-08,家居
U02762,FB002763,4,还不错，基本满意。,2024-01-31,食品
U02763,FB002764,5,非常满意，产品很好用！,2024-05-17,家居
U02764,FB002765,4,还不错，基本满意。,2024-10-07,食品
U02765,FB002766,4,还不错，基本满意。,2024-09-14,食品
U02766,FB002767,5,非常满意，产品很好用！,2023-02-27,食品
U02767,FB002768,1,非常不满意，体验很差。,2023-02-14,3C数码
U02768,FB002769,5,非常满意，产品很好用！,2023-02-05,美妆
U02769,FB002770,4,还不错，基本满意。,2024-11-16,食品
U02770,FB002771,4,还不错，基本满意。,2024-09-01,食品
U02771,FB002772,3,一般般，有待改进。,2024-11-04,3C数码
U02772,FB002773,2,不太满意，需要改善。,2023-06-30,服饰
U02773,FB002774,4,还不错，基本满意。,2024-06-30,服饰
U02774,FB002775,4,还不错，基本满意。,2023-09-28,3C数码
U02775,FB002776,5,非常满意，产品很好用！,2023-08-10,家居
U02776,FB002777,1,非常不满意，体验很差。,2023-01-22,美妆
U02777,FB002778,4,还不错，基本满意。,2024-02-21,美妆
U02778,FB002779,5,非常满意，产品很好用！,2023-04-20,食品
U02779,FB002780,3,一般般，有待改进。,2024-01-23,服饰
U02780,FB002781,5,非常满意，产品很好用！,2024-01-03,食品
U02781,FB002782,5,非常满意，产品很好用！,2023-03-22,食品
U02782,FB002783,4,还不错，基本满意。,2023-09-28,美妆
U02783,FB002784,3,一般般，有待改进。,2024-12-14,服饰
U02784,FB002785,4,还不错，基本满意。,2024-08-08,3C数码
U02785,FB002786,3,一般般，有待改进。,2023-06-14,3C数码
U02786,FB002787,4,还不错，基本满意。,2024-03-19,服饰
U02787,FB002788,4,还不错，基本满意。,2024-10-21,3C数码
U02788,FB002789,5,非常满意，产品很好用！,2023-04-14,家居
U02789,FB002790,2,不太满意，需要改善。,2023-03-20,服饰
U02790,FB002791,3,一般般，有待改进。,2023-10-25,美妆
U02791,FB002792,2,不太满意，需要改善。,2024-09-03,家居
U02792,FB002793,4,还不错，基本满意。,2024-04-18,服饰
U02793,FB002794,4,还不错，基本满意。,2024-05-04,美妆
U02794,FB002795,3,一般般，有待改进。,2024-05-21,3C数码
U02795,FB002796,2,不太满意，需要改善。,2024-03-01,食品
U02796,FB002797,4,还不错，基本满意。,2024-02-23,服饰
U02797,FB002798,4,还不错，基本满意。,2023-08-09,3C数码
U02798,FB002799,5,非常满意，产品很好用！,2024-09-22,家居
U02799,FB002800,5,非常满意，产品很好用！,2023-09-02,3C数码
U02800,FB002801,5,非常满意，产品很好用！,2024-10-31,家居
U02801,FB002802,5,非常满意，产品很好用！,2023-03-13,家居
U02802,FB002803,3,一般般，有待改进。,2024-10-13,3C数码
U02803,FB002804,5,非常满意，产品很好用！,2024-01-05,服饰
U02804,FB002805,4,还不错，基本满意。,2023-06-13,服饰
U02805,FB002806,5,非常满意，产品很好用！,2023-03-03,服饰
U02806,FB002807,3,一般般，有待改进。,2024-07-31,家居
U02807,FB002808,2,不太满意，需要改善。,2024-01-26,家居
U02808,FB002809,2,不太满意，需要改善。,2024-10-06,美妆
U02809,FB002810,2,不太满意，需要改善。,2023-10-25,家居
U02810,FB002811,5,非常满意，产品很好用！,2024-11-16,食品
U02811,FB002812,5,非常满意，产品很好用！,2023-05-20,3C数码
U02812,FB002813,5,非常满意，产品很好用！,2023-02-04,美妆
U02813,FB002814,5,非常满意，产品很好用！,2023-08-06,食品
U02814,FB002815,5,非常满意，产品很好用！,2024-03-14,美妆
U02815,FB002816,1,非常不满意，体验很差。,2023-10-20,美妆
U02816,FB002817,4,还不错，基本满意。,2023-12-26,家居
U02817,FB002818,4,还不错，基本满意。,2024-04-26,3C数码
U02818,FB002819,3,一般般，有待改进。,2024-08-26,美妆
U02819,FB002820,4,还不错，基本满意。,2023-02-21,家居
U02820,FB002821,3,一般般，有待改进。,2024-09-24,服饰
U02821,FB002822,3,一般般，有待改进。,2023-10-06,服饰
U02822,FB002823,4,还不错，基本满意。,2024-08-28,食品
U02823,FB002824,3,一般般，有待改进。,2024-08-02,3C数码
U02824,FB002825,5,非常满意，产品很好用！,2023-07-17,服饰
U02825,FB002826,4,还不错，基本满意。,2023-02-09,服饰
U02826,FB002827,5,非常满意，产品很好用！,2024-03-07,美妆
U02827,FB002828,5,非常满意，产品很好用！,2023-06-11,服饰
U02828,FB002829,3,一般般，有待改进。,2023-05-24,3C数码
U02829,FB002830,4,还不错，基本满意。,2024-02-29,3C数码
U02830,FB002831,5,非常满意，产品很好用！,2024-11-27,3C数码
U02831,FB002832,5,非常满意，产品很好用！,2023-03-01,食品
U02832,FB002833,2,不太满意，需要改善。,2023-02-19,食品
U02833,FB002834,3,一般般，有待改进。,2024-05-12,食品
U02834,FB002835,4,还不错，基本满意。,2023-06-20,服饰
U02835,FB002836,5,非常满意，产品很好用！,2023-12-13,食品
U02836,FB002837,4,还不错，基本满意。,2024-11-19,美妆
U02837,FB002838,5,非常满意，产品很好用！,2024-09-27,服饰
U02838,FB002839,1,非常不满意，体验很差。,2023-10-24,3C数码
U02839,FB002840,4,还不错，基本满意。,2024-07-15,美妆
U02840,FB002841,4,还不错，基本满意。,2023-11-17,食品
U02841,FB002842,1,非常不满意，体验很差。,2023-03-27,食品
U02842,FB002843,5,非常满意，产品很好用！,2023-10-15,家居
U02843,FB002844,5,非常满意，产品很好用！,2023-09-22,3C数码
U02844,FB002845,3,一般般，有待改进。,2024-06-23,家居
U02845,FB002846,1,非常不满意，体验很差。,2024-11-02,家居
U02846,FB002847,5,非常满意，产品很好用！,2024-05-01,服饰
U02847,FB002848,4,还不错，基本满意。,2023-04-02,3C数码
U02848,FB002849,4,还不错，基本满意。,2024-04-12,3C数码
U02849,FB002850,5,非常满意，产品很好用！,2023-12-22,3C数码
U02850,FB002851,4,还不错，基本满意。,2023-10-15,服饰
U02851,FB002852,2,不太满意，需要改善。,2023-12-21,美妆
U02852,FB002853,4,还不错，基本满意。,2023-10-28,美妆
U02853,FB002854,4,还不错，基本满意。,2024-07-15,家居
U02854,FB002855,5,非常满意，产品很好用！,2023-03-17,食品
U02855,FB002856,4,还不错，基本满意。,2024-03-22,食品
U02856,FB002857,5,非常满意，产品很好用！,2023-04-30,3C数码
U02857,FB002858,5,非常满意，产品很好用！,2024-02-02,3C数码
U02858,FB002859,3,一般般，有待改进。,2024-03-07,家居
U02859,FB002860,2,不太满意，需要改善。,2024-08-14,3C数码
U02860,FB002861,4,还不错，基本满意。,2023-03-23,3C数码
U02861,FB002862,1,非常不满意，体验很差。,2023-08-23,服饰
U02862,FB002863,2,不太满意，需要改善。,2024-07-19,食品
U02863,FB002864,4,还不错，基本满意。,2023-06-17,家居
U02864,FB002865,5,非常满意，产品很好用！,2023-10-20,3C数码
U02865,FB002866,4,还不错，基本满意。,2024-05-23,3C数码
U02866,FB002867,5,非常满意，产品很好用！,2023-06-05,食品
U02867,FB002868,4,还不错，基本满意。,2024-01-31,3C数码
U02868,FB002869,4,还不错，基本满意。,2024-07-22,3C数码
U02869,FB002870,3,一般般，有待改进。,2023-02-23,美妆
U02870,FB002871,3,一般般，有待改进。,2024-04-06,家居
U02871,FB002872,2,不太满意，需要改善。,2024-02-21,美妆
U02872,FB002873,5,非常满意，产品很好用！,2023-06-09,食品
U02873,FB002874,5,非常满意，产品很好用！,2023-06-21,食品
U02874,FB002875,3,一般般，有待改进。,2023-07-31,美妆
U02875,FB002876,4,还不错，基本满意。,2024-08-01,服饰
U02876,FB002877,3,一般般，有待改进。,2024-05-24,3C数码
U02877,FB002878,4,还不错，基本满意。,2024-10-30,3C数码
U02878,FB002879,5,非常满意，产品很好用！,2024-04-14,食品
U02879,FB002880,3,一般般，有待改进。,2024-10-15,服饰
U02880,FB002881,4,还不错，基本满意。,2024-03-12,美妆
U02881,FB002882,4,还不错，基本满意。,2023-05-24,美妆
U02882,FB002883,4,还不错，基本满意。,2024-06-04,服饰
U02883,FB002884,5,非常满意，产品很好用！,2024-08-06,家居
U02884,FB002885,4,还不错，基本满意。,2023-10-14,家居
U02885,FB002886,3,一般般，有待改进。,2024-10-06,美妆
U02886,FB002887,5,非常满意，产品很好用！,2024-08-26,美妆
U02887,FB002888,3,一般般，有待改进。,2023-09-08,美妆
U02888,FB002889,5,非常满意，产品很好用！,2024-02-29,美妆
U02889,FB002890,5,非常满意，产品很好用！,2024-07-22,食品
U02890,FB002891,3,一般般，有待改进。,2023-09-20,服饰
U02891,FB002892,2,不太满意，需要改善。,2023-07-12,3C数码
U02892,FB002893,4,还不错，基本满意。,2024-01-15,食品
U02893,FB002894,2,不太满意，需要改善。,2024-02-29,美妆
U02894,FB002895,3,一般般，有待改进。,2023-03-21,3C数码
U02895,FB002896,3,一般般，有待改进。,2024-04-14,3C数码
U02896,FB002897,5,非常满意，产品很好用！,2023-12-29,服饰
U02897,FB002898,5,非常满意，产品很好用！,2023-12-05,家居
U02898,FB002899,2,不太满意，需要改善。,2023-06-10,3C数码
U02899,FB002900,3,一般般，有待改进。,2023-12-15,家居
U02900,FB002901,4,还不错，基本满意。,2023-11-26,服饰
U02901,FB002902,1,非常不满意，体验很差。,2023-06-09,家居
U02902,FB002903,2,不太满意，需要改善。,2024-06-28,食品
U02903,FB002904,3,一般般，有待改进。,2024-03-25,食品
U02904,FB002905,4,还不错，基本满意。,2023-08-30,3C数码
U02905,FB002906,2,不太满意，需要改善。,2023-06-22,家居
U02906,FB002907,4,还不错，基本满意。,2024-07-25,3C数码
U02907,FB002908,3,一般般，有待改进。,2023-11-21,美妆
U02908,FB002909,4,还不错，基本满意。,2024-11-29,食品
U02909,FB002910,2,不太满意，需要改善。,2024-06-12,3C数码
U02910,FB002911,5,非常满意，产品很好用！,2024-12-19,家居
U02911,FB002912,3,一般般，有待改进。,2024-01-24,美妆
U02912,FB002913,3,一般般，有待改进。,2023-09-24,3C数码
U02913,FB002914,4,还不错，基本满意。,2023-05-22,食品
U02914,FB002915,5,非常满意，产品很好用！,2024-07-21,3C数码
U02915,FB002916,4,还不错，基本满意。,2023-03-22,3C数码
