user_id,register_date,channel,device,city_tier
U01674,2024-11-23,自然搜索,Android,三线
U01675,2024-11-20,自然搜索,iOS,三线
U01676,2024-07-20,口碑推荐,iOS,二线
U01677,2024-04-13,社交媒体,iOS,三线
U01678,2024-08-19,自然搜索,Android,二线
U01679,2024-06-01,社交媒体,iOS,一线
U01680,2024-10-31,付费广告,iOS,二线
U01681,2024-08-02,社交媒体,iOS,四线及以下
U01682,2024-12-26,自然搜索,iOS,三线
U01683,2024-10-19,口碑推荐,iOS,一线
U01684,2024-11-27,付费广告,iOS,四线及以下
U01685,2024-05-12,社交媒体,Android,二线
U01686,2024-12-04,自然搜索,iOS,一线
U01687,2024-12-16,付费广告,iOS,二线
U01688,2024-09-11,付费广告,Android,三线
U01689,2024-10-11,付费广告,iOS,二线
U01690,2024-11-15,自然搜索,Android,二线
U01691,2024-06-01,口碑推荐,iOS,三线
U01692,2024-09-15,自然搜索,Android,二线
U01693,2024-08-18,社交媒体,Android,三线
U01694,2024-05-19,口碑推荐,Android,一线
U01695,2024-08-09,社交媒体,iOS,三线
U01696,2024-04-05,社交媒体,iOS,三线
U01697,2024-02-28,社交媒体,iOS,三线
U01698,2024-05-14,付费广告,Android,二线
U01699,2024-12-24,口碑推荐,Android,三线
U01700,2024-09-27,自然搜索,iOS,一线
U01701,2024-12-24,社交媒体,iOS,四线及以下
U01702,2024-08-28,社交媒体,iOS,一线
U01703,2024-07-22,付费广告,iOS,一线
U01704,2024-09-16,付费广告,iOS,三线
U01705,2024-08-29,付费广告,iOS,三线
U01706,2024-04-28,口碑推荐,Android,一线
U01707,2024-10-19,应用商店,Android,四线及以下
U01708,2024-06-18,付费广告,Android,四线及以下
U01709,2024-10-14,社交媒体,iOS,三线
U01710,2024-10-21,应用商店,Android,二线
U01711,2024-05-22,自然搜索,Android,三线
U01712,2024-03-31,自然搜索,iOS,二线
U01713,2024-11-18,社交媒体,Android,二线
U01714,2024-09-04,口碑推荐,iOS,四线及以下
U01715,2024-03-29,口碑推荐,iOS,四线及以下
U01716,2024-12-30,付费广告,iOS,四线及以下
U01717,2024-03-28,自然搜索,iOS,二线
U01718,2024-10-31,付费广告,Android,一线
U01719,2024-12-28,自然搜索,iOS,二线
U01720,2024-06-27,自然搜索,iOS,二线
U01721,2024-05-17,口碑推荐,iOS,二线
U01722,2024-05-07,自然搜索,Android,二线
U01723,2024-07-20,口碑推荐,iOS,三线
U01724,2024-04-26,付费广告,Android,三线
U01725,2024-10-30,社交媒体,Android,三线
U01726,2024-04-01,自然搜索,iOS,四线及以下
U01727,2024-09-17,付费广告,iOS,一线
U01728,2024-12-30,自然搜索,Android,一线
U01729,2024-11-25,应用商店,iOS,三线
U01730,2024-10-13,口碑推荐,iOS,二线
U01731,2024-07-20,付费广告,Android,三线
U01732,2024-10-15,自然搜索,iOS,一线
U01733,2024-09-21,应用商店,iOS,二线
U01734,2024-08-26,付费广告,iOS,三线
U01735,2024-05-11,自然搜索,iOS,四线及以下
U01736,2024-12-09,社交媒体,Android,四线及以下
U01737,2024-09-01,应用商店,Android,二线
U01738,2024-06-10,自然搜索,Android,二线
U01739,2024-08-09,自然搜索,Android,四线及以下
U01740,2024-08-22,应用商店,iOS,二线
U01741,2024-11-28,自然搜索,iOS,二线
U01742,2024-11-08,自然搜索,iOS,四线及以下
U01743,2024-11-16,社交媒体,iOS,三线
U01744,2024-02-08,口碑推荐,Android,四线及以下
U01745,2024-08-23,付费广告,Android,一线
U01746,2024-09-10,应用商店,iOS,二线
U01747,2024-02-20,社交媒体,iOS,四线及以下
U01748,2024-07-05,自然搜索,iOS,一线
U01749,2024-11-14,应用商店,iOS,三线
U01750,2024-05-15,付费广告,iOS,一线
U01751,2024-09-24,自然搜索,iOS,四线及以下
U01752,2024-06-18,社交媒体,Android,三线
U01753,2024-02-10,付费广告,Android,一线
U01754,2024-06-28,自然搜索,iOS,二线
U01755,2024-12-26,自然搜索,iOS,三线
U01756,2024-11-22,付费广告,iOS,三线
U01757,2024-12-23,口碑推荐,Android,二线
U01758,2024-09-11,社交媒体,Android,四线及以下
U01759,2024-04-30,应用商店,Android,二线
U01760,2024-09-27,自然搜索,iOS,二线
U01761,2024-09-03,自然搜索,Android,一线
U01762,2024-12-01,自然搜索,iOS,四线及以下
U01763,2024-04-24,自然搜索,Android,一线
U01764,2024-09-12,自然搜索,iOS,二线
U01765,2024-05-21,口碑推荐,iOS,四线及以下
U01766,2024-07-26,应用商店,Android,一线
U01767,2024-11-09,应用商店,iOS,二线
U01768,2024-09-08,自然搜索,iOS,一线
U01769,2024-08-11,口碑推荐,iOS,三线
U01770,2024-08-17,付费广告,iOS,三线
U01771,2024-09-04,自然搜索,iOS,四线及以下
U01772,2024-11-19,口碑推荐,iOS,四线及以下
U01773,2024-12-10,社交媒体,iOS,三线
U01774,2024-12-22,自然搜索,iOS,三线
U01775,2024-11-19,付费广告,Android,二线
U01776,2024-07-23,自然搜索,iOS,二线
U01777,2024-10-29,社交媒体,iOS,三线
U01778,2024-08-29,付费广告,iOS,四线及以下
U01779,2024-07-03,应用商店,Android,二线
U01780,2024-11-30,自然搜索,Android,二线
U01781,2024-03-12,付费广告,iOS,二线
U01782,2024-12-12,付费广告,Android,二线
U01783,2024-09-04,付费广告,Android,一线
U01784,2024-10-18,付费广告,Android,二线
U01785,2024-10-23,社交媒体,Android,二线
U01786,2024-12-11,口碑推荐,Android,三线
U01787,2024-10-18,应用商店,Android,二线
U01788,2024-10-12,口碑推荐,Android,三线
U01789,2024-04-04,口碑推荐,iOS,四线及以下
U01790,2024-09-19,社交媒体,Android,四线及以下
U01791,2024-05-21,口碑推荐,Android,三线
U01792,2024-11-09,付费广告,iOS,一线
U01793,2024-09-18,付费广告,Android,四线及以下
U01794,2024-10-28,付费广告,iOS,三线
U01795,2024-03-15,付费广告,iOS,二线
U01796,2024-04-16,自然搜索,Android,一线
U01797,2024-11-04,应用商店,iOS,一线
U01798,2024-04-07,付费广告,iOS,一线
U01799,2024-04-07,自然搜索,iOS,一线
U01800,2024-02-10,付费广告,iOS,四线及以下
U01801,2024-12-22,自然搜索,iOS,二线
U01802,2024-11-09,自然搜索,iOS,三线
U01803,2024-08-04,自然搜索,iOS,四线及以下
U01804,2024-07-17,付费广告,Android,三线
U01805,2024-08-03,付费广告,Android,四线及以下
U01806,2024-11-17,口碑推荐,iOS,四线及以下
U01807,2024-10-23,社交媒体,Android,二线
U01808,2024-06-06,付费广告,iOS,四线及以下
U01809,2024-06-01,付费广告,iOS,三线
U01810,2024-04-24,付费广告,iOS,一线
U01811,2024-10-23,口碑推荐,Android,三线
U01812,2024-11-15,自然搜索,Android,三线
U01813,2024-07-06,自然搜索,iOS,四线及以下
U01814,2024-02-22,口碑推荐,iOS,二线
U01815,2024-04-14,付费广告,iOS,三线
U01816,2024-12-25,自然搜索,iOS,一线
U01817,2024-07-17,自然搜索,Android,二线
U01818,2024-11-16,应用商店,iOS,一线
U01819,2024-10-15,口碑推荐,Android,二线
U01820,2024-08-13,社交媒体,iOS,四线及以下
U01821,2024-06-14,付费广告,Android,一线
U01822,2024-05-07,付费广告,Android,二线
U01823,2024-10-13,应用商店,iOS,一线
U01824,2024-11-17,应用商店,Android,一线
U01825,2024-10-19,自然搜索,Android,二线
U01826,2024-09-22,口碑推荐,iOS,一线
U01827,2024-03-15,自然搜索,iOS,三线
U01828,2024-12-25,自然搜索,Android,一线
U01829,2024-11-22,社交媒体,iOS,一线
U01830,2024-07-16,付费广告,iOS,二线
U01831,2024-12-27,应用商店,iOS,三线
U01832,2024-10-10,自然搜索,Android,一线
U01833,2024-10-05,付费广告,Android,三线
U01834,2024-11-11,应用商店,Android,四线及以下
U01835,2024-11-24,应用商店,iOS,三线
U01836,2024-10-22,自然搜索,iOS,一线
U01837,2024-05-10,付费广告,Android,三线
U01838,2024-07-31,社交媒体,Android,三线
U01839,2024-12-17,自然搜索,iOS,一线
U01840,2024-06-21,应用商店,iOS,四线及以下
U01841,2024-08-10,应用商店,iOS,四线及以下
U01842,2024-08-27,自然搜索,Android,四线及以下
U01843,2024-08-29,自然搜索,Android,四线及以下
U01844,2024-10-12,自然搜索,Android,三线
U01845,2024-12-20,应用商店,Android,三线
U01846,2024-06-28,自然搜索,iOS,三线
U01847,2024-05-07,付费广告,Android,四线及以下
U01848,2024-06-11,付费广告,Android,三线
U01849,2024-12-09,社交媒体,iOS,二线
U01850,2024-10-20,自然搜索,Android,二线
U01851,2024-07-14,自然搜索,iOS,四线及以下
U01852,2024-11-25,应用商店,Android,一线
U01853,2024-12-04,应用商店,Android,三线
U01854,2024-12-01,口碑推荐,Android,四线及以下
U01855,2024-12-15,自然搜索,Android,三线
U01856,2024-07-02,付费广告,iOS,四线及以下
U01857,2024-11-13,社交媒体,iOS,三线
U01858,2024-09-04,自然搜索,iOS,一线
U01859,2024-11-30,应用商店,Android,四线及以下
U01860,2024-11-07,社交媒体,Android,二线
U01861,2024-11-17,自然搜索,Android,二线
U01862,2024-10-22,应用商店,iOS,二线
U01863,2024-06-02,应用商店,Android,二线
U01864,2024-09-26,自然搜索,Android,二线
U01865,2024-12-28,付费广告,Android,二线
U01866,2024-12-19,付费广告,iOS,三线
U01867,2024-03-16,付费广告,iOS,四线及以下
U01868,2024-05-28,自然搜索,iOS,二线
U01869,2024-05-12,社交媒体,Android,一线
U01870,2024-11-06,应用商店,Android,三线
U01871,2024-11-26,付费广告,Android,三线
U01872,2024-06-17,自然搜索,iOS,四线及以下
U01873,2024-09-16,社交媒体,iOS,一线
U01874,2024-11-30,付费广告,Android,四线及以下
U01875,2024-11-08,口碑推荐,Android,二线
U01876,2024-09-25,付费广告,Android,三线
U01877,2024-10-07,自然搜索,Android,一线
U01878,2024-09-17,自然搜索,iOS,二线
U01879,2024-07-18,口碑推荐,Android,一线
U01880,2024-10-01,自然搜索,Android,二线
U01881,2024-10-29,口碑推荐,iOS,二线
U01882,2024-12-07,自然搜索,iOS,四线及以下
U01883,2024-10-18,付费广告,iOS,三线
U01884,2024-11-14,付费广告,iOS,三线
U01885,2024-05-26,应用商店,Android,二线
U01886,2024-09-04,应用商店,iOS,二线
U01887,2024-02-05,自然搜索,iOS,四线及以下
U01888,2024-06-30,付费广告,iOS,三线
U01889,2024-11-07,自然搜索,Android,二线
U01890,2024-12-29,付费广告,iOS,一线
U01891,2024-04-24,付费广告,Android,三线
U01892,2024-08-19,应用商店,iOS,二线
U01893,2024-11-22,应用商店,iOS,一线
U01894,2024-06-13,付费广告,iOS,四线及以下
U01895,2024-09-28,付费广告,iOS,三线
U01896,2024-11-08,口碑推荐,iOS,三线
U01897,2024-10-13,口碑推荐,iOS,一线
U01898,2024-06-07,自然搜索,Android,二线
U01899,2024-08-05,付费广告,Android,四线及以下
U01900,2024-11-19,付费广告,iOS,四线及以下
U01901,2024-09-28,自然搜索,iOS,二线
U01902,2024-01-27,自然搜索,Android,一线
U01903,2024-11-14,自然搜索,Android,二线
U01904,2024-03-09,社交媒体,iOS,二线
U01905,2024-11-11,自然搜索,Android,三线
U01906,2024-06-13,自然搜索,Android,四线及以下
U01907,2024-12-23,自然搜索,Android,二线
U01908,2024-08-09,口碑推荐,iOS,一线
U01909,2024-07-27,口碑推荐,iOS,四线及以下
U01910,2024-05-20,付费广告,iOS,一线
U01911,2024-07-20,付费广告,Android,四线及以下
U01912,2024-12-07,应用商店,Android,三线
U01913,2024-12-30,自然搜索,iOS,四线及以下
U01914,2024-08-09,自然搜索,Android,一线
U01915,2024-09-01,自然搜索,Android,一线
U01916,2024-11-06,自然搜索,Android,二线
U01917,2024-12-09,付费广告,Android,二线
U01918,2024-10-08,应用商店,Android,二线
U01919,2024-08-16,社交媒体,iOS,四线及以下
U01920,2024-08-22,付费广告,Android,四线及以下
U01921,2024-10-31,应用商店,Android,三线
U01922,2024-01-21,自然搜索,iOS,一线
U01923,2024-10-14,自然搜索,iOS,三线
U01924,2024-08-05,社交媒体,Android,三线
U01925,2024-11-21,社交媒体,iOS,二线
U01926,2024-04-21,自然搜索,Android,四线及以下
U01927,2024-10-06,付费广告,iOS,一线
U01928,2024-09-10,社交媒体,iOS,二线
U01929,2024-10-19,社交媒体,iOS,一线
U01930,2024-04-02,社交媒体,iOS,三线
U01931,2024-10-04,付费广告,Android,三线
U01932,2024-09-30,自然搜索,Android,二线
U01933,2024-09-30,付费广告,iOS,一线
U01934,2024-10-10,自然搜索,iOS,一线
U01935,2024-10-27,应用商店,iOS,一线
U01936,2024-11-23,付费广告,iOS,二线
U01937,2024-07-08,付费广告,Android,一线
U01938,2024-11-27,口碑推荐,iOS,二线
U01939,2024-09-14,付费广告,iOS,四线及以下
U01940,2024-04-11,付费广告,iOS,二线
U01941,2024-03-29,口碑推荐,iOS,三线
U01942,2024-07-30,口碑推荐,iOS,一线
U01943,2024-11-19,社交媒体,iOS,二线
U01944,2024-11-03,自然搜索,Android,二线
U01945,2024-11-20,社交媒体,Android,一线
U01946,2024-09-19,口碑推荐,Android,一线
U01947,2024-08-30,自然搜索,iOS,四线及以下
U01948,2024-05-20,自然搜索,iOS,四线及以下
U01949,2024-07-28,口碑推荐,iOS,一线
U01950,2024-08-28,自然搜索,Android,二线
U01951,2024-04-18,口碑推荐,Android,四线及以下
U01952,2024-06-20,付费广告,iOS,一线
U01953,2024-10-09,付费广告,iOS,三线
U01954,2024-11-09,自然搜索,Android,四线及以下
U01955,2024-12-30,口碑推荐,Android,四线及以下
U01956,2024-12-18,付费广告,Android,二线
U01957,2024-10-19,付费广告,Android,一线
U01958,2024-08-24,社交媒体,Android,一线
U01959,2024-10-18,社交媒体,iOS,四线及以下
U01960,2024-11-19,应用商店,Android,四线及以下
U01961,2024-05-05,付费广告,Android,三线
U01962,2024-08-21,付费广告,Android,三线
U01963,2024-11-30,应用商店,iOS,三线
U01964,2024-08-14,社交媒体,iOS,三线
U01965,2024-10-03,自然搜索,iOS,四线及以下
U01966,2024-10-06,自然搜索,iOS,三线
U01967,2024-06-05,口碑推荐,Android,二线
U01968,2024-08-07,付费广告,iOS,一线
U01969,2024-07-30,社交媒体,iOS,三线
U01970,2024-02-29,付费广告,Android,二线
U01971,2024-02-26,自然搜索,iOS,二线
U01972,2024-11-28,社交媒体,iOS,四线及以下
U01973,2024-07-09,自然搜索,iOS,三线
U01974,2024-09-19,付费广告,Android,四线及以下
U01975,2024-07-18,付费广告,iOS,一线
U01976,2024-12-20,付费广告,Android,三线
U01977,2024-07-04,社交媒体,iOS,一线
U01978,2024-08-27,口碑推荐,Android,四线及以下
U01979,2024-12-06,口碑推荐,iOS,一线
U01980,2024-11-30,自然搜索,iOS,三线
U01981,2024-06-06,自然搜索,iOS,三线
U01982,2024-11-23,付费广告,iOS,二线
U01983,2024-09-04,应用商店,iOS,四线及以下
U01984,2024-09-10,口碑推荐,iOS,四线及以下
U01985,2024-05-13,口碑推荐,iOS,二线
U01986,2024-04-13,付费广告,Android,一线
U01987,2024-11-07,付费广告,iOS,二线
U01988,2024-09-14,付费广告,iOS,二线
U01989,2024-08-29,自然搜索,Android,四线及以下
U01990,2024-11-07,自然搜索,Android,四线及以下
U01991,2024-11-15,应用商店,iOS,一线
U01992,2024-05-25,自然搜索,iOS,二线
U01993,2024-10-12,自然搜索,Android,二线
U01994,2024-05-14,自然搜索,iOS,一线
U01995,2024-11-12,应用商店,Android,二线
U01996,2024-10-22,社交媒体,iOS,二线
U01997,2024-12-22,社交媒体,Android,二线
U01998,2024-04-05,应用商店,iOS,三线
U01999,2024-03-28,付费广告,Android,三线
U02000,2024-07-12,社交媒体,iOS,一线
U02001,2024-07-05,自然搜索,Android,四线及以下
U02002,2024-06-30,自然搜索,iOS,三线
U02003,2024-12-13,口碑推荐,iOS,四线及以下
U02004,2024-07-01,口碑推荐,Android,二线
U02005,2024-07-09,付费广告,iOS,四线及以下
U02006,2024-11-14,付费广告,Android,四线及以下
U02007,2024-09-01,付费广告,iOS,二线
U02008,2024-11-17,自然搜索,Android,二线
U02009,2024-04-03,自然搜索,iOS,四线及以下
U02010,2024-09-11,自然搜索,Android,三线
U02011,2024-03-07,自然搜索,Android,四线及以下
U02012,2024-04-01,口碑推荐,iOS,三线
U02013,2024-12-13,自然搜索,Android,三线
U02014,2024-05-16,自然搜索,Android,一线
U02015,2024-09-23,付费广告,iOS,二线
U02016,2024-08-22,口碑推荐,Android,四线及以下
U02017,2024-08-03,自然搜索,iOS,二线
U02018,2024-12-12,自然搜索,Android,一线
U02019,2024-02-23,付费广告,iOS,三线
U02020,2024-10-24,社交媒体,iOS,三线
U02021,2024-12-24,社交媒体,iOS,二线
U02022,2024-09-30,口碑推荐,Android,二线
U02023,2024-12-19,应用商店,Android,二线
U02024,2024-03-24,口碑推荐,Android,一线
U02025,2024-08-24,社交媒体,iOS,三线
U02026,2024-07-05,付费广告,iOS,二线
U02027,2024-11-08,自然搜索,Android,四线及以下
U02028,2024-12-27,应用商店,Android,四线及以下
U02029,2024-07-03,付费广告,iOS,三线
U02030,2024-10-22,自然搜索,iOS,二线
U02031,2024-06-11,社交媒体,iOS,二线
U02032,2024-10-01,自然搜索,iOS,二线
U02033,2024-09-05,社交媒体,Android,二线
U02034,2024-12-25,社交媒体,iOS,四线及以下
U02035,2024-10-11,付费广告,Android,二线
U02036,2024-08-03,口碑推荐,iOS,四线及以下
U02037,2024-05-03,自然搜索,iOS,一线
U02038,2024-05-21,付费广告,Android,一线
U02039,2024-06-22,付费广告,Android,四线及以下
U02040,2024-07-01,社交媒体,iOS,三线
U02041,2024-12-02,口碑推荐,Android,二线
U02042,2024-09-30,付费广告,iOS,二线
U02043,2024-09-21,社交媒体,Android,一线
U02044,2024-05-03,自然搜索,iOS,三线
U02045,2024-12-04,应用商店,Android,一线
U02046,2024-11-06,付费广告,iOS,三线
U02047,2024-04-04,社交媒体,iOS,三线
U02048,2024-11-03,自然搜索,Android,四线及以下
U02049,2024-09-26,自然搜索,Android,二线
U02050,2024-04-14,付费广告,iOS,一线
U02051,2024-09-04,口碑推荐,iOS,三线
U02052,2024-09-11,付费广告,iOS,一线
U02053,2024-05-28,应用商店,Android,一线
U02054,2024-12-20,付费广告,Android,一线
U02055,2024-12-02,付费广告,Android,二线
U02056,2024-10-25,自然搜索,iOS,一线
U02057,2024-09-05,口碑推荐,Android,二线
U02058,2024-08-22,自然搜索,iOS,四线及以下
U02059,2024-10-21,口碑推荐,iOS,三线
U02060,2024-09-26,应用商店,Android,一线
U02061,2024-04-01,应用商店,Android,一线
U02062,2024-09-18,付费广告,Android,三线
U02063,2024-11-23,社交媒体,Android,四线及以下
U02064,2024-09-04,口碑推荐,Android,一线
U02065,2024-03-24,自然搜索,Android,四线及以下
U02066,2024-11-19,社交媒体,iOS,三线
U02067,2024-06-12,自然搜索,iOS,二线
U02068,2024-07-04,付费广告,Android,四线及以下
U02069,2024-05-28,自然搜索,Android,三线
U02070,2024-07-28,自然搜索,iOS,四线及以下
U02071,2024-11-13,付费广告,iOS,二线
U02072,2024-09-20,付费广告,iOS,三线
U02073,2024-06-14,社交媒体,iOS,三线
U02074,2024-12-07,自然搜索,Android,二线
